Id,SalePrice
1461,117079.32
1462,237112.78
1463,170597.42
1464,178983.9
1465,177174.98
1466,169638.2
1467,173334.84
1468,163625.73
1469,182751.89
1470,116090.23
1471,191788.14
1472,83405.47
1473,85139
1474,129097.42
1475,107341.59
1476,347157.84
1477,214334.77
1478,268509.16
1479,255249.02
1480,500661.22
1481,304900.06
1482,181437.61
1483,171881.78
1484,167743.73
1485,167907.58
1486,192963.98
1487,384483.03
1488,202022.67
1489,186815.77
1490,268062.03
1491,197032.72
1492,88867.79
1493,178264.9
1494,259719.48
1495,263969.97
1496,282403.2
1497,169033.39
1498,158800.7
1499,141503.89
1500,146932.95
1501,173334.84
1502,173334.84
1503,295415.22
1504,227229.95
1505,226126.3
1506,173334.84
1507,268905.94
1508,173334.84
1509,143514.38
1510,127307.86
1511,147488
1512,173883.77
1513,173334.84
1514,173334.84
1515,146724.39
1516,117056.88
1517,158101.58
1518,124972.664
1519,224110.98
1520,173334.84
1521,129376.58
1522,161095.75
1523,96397.914
1524,121777.484
1525,102289.14
1526,90886.96
1527,85280.195
1528,115861.04
1529,140664.69
1530,169536.52
1531,129254.305
1532,173334.84
1533,163217.1
1534,131411.89
1535,148710.02
1536,173334.84
1537,59236.875
1538,129546.06
1539,181197.02
1540,173334.84
1541,147680.1
1542,144981.7
1543,173334.84
1544,51196.723
1545,76400.02
1546,105862.74
1547,124761.4
1548,107185.98
1549,95900.27
1550,106716.74
1551,124795.016
1552,121961.39
1553,173334.84
1554,98820.82
1555,149985.36
1556,84844.51
1557,173334.84
1558,105168.02
1559,173334.84
1560,136257.2
1561,173334.84
1562,130319.85
1563,113184.695
1564,173334.84
1565,146065.89
1566,173334.84
1567,80922.29
1568,173334.84
1569,139508.75
1570,138389.33
1571,95380.21
1572,146964.39
1573,218135.33
1574,173334.84
1575,260981.02
1576,226095.48
1577,165784.83
1578,126940.97
1579,131546.7
1580,173334.84
1581,155618.77
1582,111749.61
1583,326504.97
1584,212500.95
1585,173334.84
1586,59581.305
1587,92483.375
1588,145253.58
1589,104011.38
1590,115410.44
1591,173334.84
1592,125666.234
1593,173334.84
1594,173334.84
1595,173334.84
1596,185690.11
1597,159142.48
1598,161254.75
1599,163082.73
1600,166371.11
1601,49333.51
1602,127812.96
1603,100570.64
1604,296940.06
1605,222141.94
1606,147934.77
1607,173334.84
1608,200875.22
1609,184011.02
1610,143918.64
1611,124833.74
1612,190784.3
1613,173334.84
1614,131774.88
1615,173334.84
1616,173334.84
1617,70590.54
1618,110587.086
1619,133037.33
1620,146640.73
1621,135672.45
1622,135573.11
1623,254477.3
1624,242861.56
1625,114443.98
1626,144419.34
1627,181905.58
1628,173334.84
1629,164555.94
1630,468584.4
1631,181741.11
1632,227948.17
1633,157972.58
1634,174162.3
1635,173334.84
1636,148494.48
1637,184585.52
1638,173334.84
1639,154503.84
1640,173334.84
1641,153307.7
1642,231892.86
1643,173334.84
1644,173334.84
1645,173334.84
1646,147250.55
1647,148288.33
1648,173334.84
1649,173334.84
1650,90163.336
1651,111502.4
1652,80845.94
1653,75706.87
1654,124816.086
1655,117323.47
1656,126464.305
1657,122281.586
1658,132510.39
1659,91740.83
1660,173334.84
1661,447898.47
1662,373040.62
1663,385412.75
1664,558884.2
1665,286394.6
1666,318247.47
1667,439205.97
1668,343090.34
1669,295471.16
1670,326051.97
1671,257725.23
1672,492720.53
1673,263408.47
1674,202713.95
1675,202834.42
1676,202882.05
1677,192966.2
1678,540886.56
1679,392662.44
1680,333724.16
1681,209749.67
1682,269738.53
1683,191647.73
1684,181595.25
1685,194208.02
1686,175638.73
1687,175986.02
1688,185399.44
1689,197606.97
1690,173334.84
1691,173334.84
1692,173334.84
1693,177234.42
1694,180215.45
1695,158003.4
1696,173334.84
1697,158348.22
1698,336989
1699,173334.84
1700,231315.25
1701,173334.84
1702,235933.55
1703,216941.19
1704,314942.47
1705,246441.77
1706,552861.4
1707,173334.84
1708,183071.3
1709,257526.83
1710,195036.75
1711,248189.02
1712,262164.25
1713,299518.38
1714,210667.45
1715,193424.27
1716,175813.86
1717,162568.28
1718,173334.84
1719,199510.89
1720,220507.67
1721,170298.61
1722,173334.84
1723,159811.77
1724,185351.72
1725,222352.67
1726,187117.42
1727,152501.48
1728,197969.05
1729,173334.84
1730,143913.05
1731,122726.555
1732,173334.84
1733,173334.84
1734,173334.84
1735,173334.84
1736,90711.555
1737,173334.84
1738,173334.84
1739,254481.39
1740,173334.84
1741,173334.84
1742,173748.62
1743,170525.8
1744,173334.84
1745,191463.84
1746,155397.86
1747,173334.84
1748,195333.64
1749,138836.6
1750,136590.72
1751,173334.84
1752,105399.62
1753,142272.16
1754,163666.36
1755,173334.84
1756,134088.73
1757,108043.34
1758,173334.84
1759,173334.84
1760,159136.14
1761,142300.08
1762,173334.84
1763,168469.75
1764,114662.75
1765,165770.61
1766,188672.06
1767,201290.55
1768,129224.32
1769,173334.84
1770,139787.67
1771,114324.37
1772,136785.14
1773,123465.375
1774,145179.81
1775,117742.04
1776,105897.914
1777,104984.52
1778,145300.05
1779,98098.45
1780,153301.84
1781,129223.77
1782,61743.89
1783,135912.02
1784,103838.21
1785,140127.48
1786,118583.99
1787,148998.73
1788,173334.84
1789,104741.57
1790,71630.05
1791,153122.72
1792,147412.08
1793,127884.37
1794,145370.48
1795,125069.67
1796,116633.35
1797,132197.66
1798,102532.484
1799,73498.914
1800,123766.01
1801,115608.02
1802,100452.31
1803,122115.61
1804,159616.62
1805,120704.4
1806,108037.1
1807,136630.27
1808,87313.59
1809,173334.84
1810,134983.75
1811,173334.84
1812,173334.84
1813,109311.82
1814,84748.57
1815,39497.22
1816,100439.88
1817,127697.51
1818,152685.03
1819,121163.53
1820,173334.84
1821,90060.945
1822,144011.19
1823,173334.84
1824,173334.84
1825,116095.86
1826,88374.35
1827,66124.98
1828,108012.29
1829,104349.9
1830,118447.13
1831,130548.52
1832,173334.84
1833,138761.42
1834,173334.84
1835,173334.84
1836,103593.586
1837,173334.84
1838,116092.586
1839,89879.336
1840,173334.84
1841,173334.84
1842,74755.195
1843,124314.42
1844,173334.84
1845,111606.35
1846,151461.14
1847,173334.84
1848,173334.84
1849,173334.84
1850,112703.12
1851,159538.02
1852,107423.97
1853,124707.38
1854,171880.84
1855,149577.23
1856,210216.17
1857,138621.84
1858,122586.71
1859,97398.76
1860,173426.34
1861,93539.57
1862,173334.84
1863,173334.84
1864,173334.84
1865,353337.7
1866,348997.7
1867,200421.53
1868,343519.84
1869,199843.42
1870,208560.02
1871,233909.61
1872,187662.48
1873,173334.84
1874,143004.94
1875,185954.77
1876,174169.47
1877,202331.61
1878,194942.92
1879,173334.84
1880,102543.195
1881,275165.6
1882,173334.84
1883,173334.84
1884,173334.84
1885,202089.4
1886,173334.84
1887,231400.28
1888,317098.6
1889,172173.44
1890,116783.48
1891,137715.77
1892,67041.73
1893,152439.48
1894,173334.84
1895,128893.086
1896,132016.1
1897,112192.13
1898,87228.914
1899,137739.86
1900,122073.31
1901,139003.97
1902,137789.58
1903,173334.84
1904,127656.945
1905,176729.08
1906,153502.61
1907,187287.23
1908,68370.46
1909,126685.02
1910,102226.67
1911,173334.84
1912,173334.84
1913,135573.39
1914,68966.99
1915,360732.38
1916,109676.68
1917,215668.89
1918,136306.52
1919,175000
1920,149694.02
1921,432211.72
1922,310933.2
1923,173334.84
1924,221239.67
1925,188260.55
1926,418238.4
1927,126524.2
1928,144617.27
1929,116383.29
1930,108037.516
1931,132128.14
1932,133471.67
1933,161277.17
1934,177593.17
1935,160936.98
1936,187319.8
1937,173334.84
1938,169183.23
1939,256975.42
1940,185733.72
1941,173909
1942,173334.84
1943,189723.83
1944,318177.6
1945,353168.84
1946,173334.84
1947,318515.9
1948,173334.84
1949,243571.44
1950,173334.84
1951,220946.42
1952,204150.3
1953,154702.56
1954,159110.03
1955,129552.79
1956,173334.84
1957,136618.17
1958,173334.84
1959,147154.83
1960,122232.53
1961,99272.29
1962,74610.445
1963,87367.74
1964,94451.586
1965,124192.734
1966,135071.52
1967,271718.78
1968,411255.6
1969,379265.78
1970,399116.94
1971,439266.03
1972,345021.16
1973,247465.7
1974,307081.97
1975,628674.44
1976,281336.62
1977,365480.66
1978,355455.03
1979,299147.1
1980,180782.12
1981,361140.53
1982,199865.05
1983,174571.06
1984,157738.45
1985,173334.84
1986,173334.84
1987,174250.36
1988,186528.83
1989,173334.84
1990,173334.84
1991,204593.8
1992,209902.83
1993,173334.84
1994,232927.28
1995,173960.02
1996,216780.39
1997,173334.84
1998,386820.4
1999,250952.4
2000,173334.84
2001,244917.84
2002,210164.64
2003,229631.52
2004,272786.97
2005,173334.84
2006,185290.42
2007,235774.92
2008,204108.61
2009,206560.3
2010,197372.73
2011,173334.84
2012,180811.83
2013,178976.7
2014,190583.8
2015,222764.52
2016,190887.48
2017,183139.42
2018,107799.35
2019,134008.58
2020,88389.04
2021,75020.71
2022,155865.66
2023,151553.67
2024,173334.84
2025,302781.16
2026,179901.61
2027,143984.73
2028,135768.05
2029,146790
2030,173334.84
2031,173334.84
2032,288222.1
2033,292383.78
2034,159908.17
2035,187803.67
2036,178821.7
2037,184795.33
2038,265882.06
2039,209693.97
2040,173334.84
2041,232263.95
2042,173334.84
2043,173334.84
2044,169336.05
2045,173334.84
2046,148145.89
2047,150969.8
2048,123736.484
2049,131658.05
2050,173334.84
2051,87018.77
2052,119360.02
2053,173334.84
2054,61157.734
2055,164067.3
2056,130251.88
2057,112991.336
2058,191315.45
2059,125776.805
2060,179412.64
2061,161910.55
2062,130791.91
2063,116496.195
2064,118908.23
2065,173334.84
2066,154553.38
2067,124857.02
2068,137451.89
2069,62505.223
2070,87788.02
2071,63213.09
2072,116016.984
2073,122867.53
2074,139682.69
2075,173334.84
2076,101131.555
2077,142891.66
2078,104081.02
2079,130247.086
2080,76192.56
2081,122750.086
2082,173334.84
2083,140964.22
2084,72912.69
2085,112834.6
2086,92848.87
2087,126047.375
2088,82883.73
2089,57706.535
2090,122876.96
2091,173334.84
2092,115229.53
2093,137630.61
2094,173334.84
2095,125364.945
2096,43043.742
2097,173334.84
2098,132614.11
2099,41797.96
2100,173334.84
2101,96792.914
2102,119778.69
2103,87585.02
2104,117309.77
2105,173334.84
2106,75260.48
2107,151436.75
2108,121219
2109,90734.04
2110,102146.79
2111,173334.84
2112,173334.84
2113,118305.555
2114,80143.78
2115,160830.17
2116,88452.664
2117,118963.99
2118,114492.51
2119,84054.27
2120,76043.414
2121,173334.84
2122,89939.15
2123,173334.84
2124,144425
2125,133611.61
2126,133892.86
2127,173334.84
2128,108229.516
2129,173334.84
2130,119713.72
2131,107025.63
2132,173334.84
2133,95760.914
2134,100462.38
2135,90781.414
2136,173334.84
2137,105141.88
2138,173334.84
2139,134681.48
2140,139652.31
2141,173334.84
2142,173334.84
2143,173334.84
2144,116445.305
2145,141131.78
2146,133740.36
2147,173334.84
2148,139729.64
2149,173334.84
2150,175930.64
2151,73450.94
2152,173334.84
2153,197155.73
2154,173334.84
2155,130423.96
2156,173334.84
2157,257837.75
2158,173334.84
2159,217883.7
2160,181823.39
2161,219654.52
2162,499096.06
2163,386570.97
2164,173334.84
2165,173334.84
2166,142287.73
2167,173334.84
2168,173334.84
2169,196540.7
2170,128992.27
2171,173334.84
2172,173334.84
2173,150778.84
2174,173334.84
2175,173334.84
2176,173334.84
2177,204973.98
2178,200876.2
2179,173334.84
2180,258956.02
2181,187047.38
2182,193638.92
2183,187999.06
2184,114012.87
2185,107432.35
2186,135900.6
2187,173334.84
2188,158305.77
2189,173334.84
2190,173334.84
2191,173334.84
2192,173334.84
2193,173334.84
2194,173334.84
2195,124510.2
2196,104300.19
2197,114455.555
2198,138605.19
2199,159822.64
2200,141229.42
2201,111368.28
2202,190351.47
2203,173334.84
2204,173334.84
2205,173334.84
2206,131464.92
2207,137835.39
2208,193975.56
2209,156416.3
2210,87033.414
2211,85576.38
2212,98897.18
2213,173334.84
2214,165705.61
2215,61658.97
2216,140937.14
2217,58779.617
2218,94807.76
2219,54273.414
2220,119990.9
2221,362945.38
2222,323833.4
2223,173334.84
2224,173334.84
2225,110176.62
2226,206711.7
2227,209392.23
2228,300769.9
2229,247551.58
2230,146699.8
2231,209617.39
2232,173067.9
2233,172213.42
2234,267011.47
2235,173334.84
2236,320557.9
2237,439298.78
2238,213215.11
2239,173334.84
2240,165162.98
2241,164621.36
2242,173334.84
2243,113282.586
2244,100162.64
2245,107335.35
2246,173334.84
2247,173334.84
2248,97310.32
2249,111691.77
2250,113241.58
2251,173334.84
2252,174794.17
2253,154323.77
2254,173334.84
2255,173334.84
2256,192194.92
2257,177355.77
2258,173334.84
2259,173334.84
2260,129750
2261,166657.75
2262,206471.95
2263,336076.88
2264,251700.88
2265,124455.39
2266,292889.72
2267,409429.12
2268,393104.53
2269,173334.84
2270,179673.48
2271,229849.73
2272,187898.5
2273,162660.19
2274,183351.3
2275,153888.48
2276,181047.8
2277,189317.44
2278,130254.14
2279,115523.53
2280,173334.84
2281,186152.55
2282,210318.95
2283,86124.6
2284,108841.21
2285,123325.77
2286,103472.88
2287,374423.84
2288,240145.5
2289,385199.5
2290,420721.53
2291,287438.6
2292,423195.34
2293,532178.4
2294,333564.53
2295,492145.72
2296,260771.55
2297,330492.47
2298,321346.4
2299,325574.72
2300,310757.2
2301,173334.84
2302,277840.7
2303,207450.58
2304,200669.83
2305,205632.8
2306,206576.48
2307,204889.72
2308,214691.64
2309,269149.16
2310,184432.17
2311,201498.77
2312,173334.84
2313,187757.61
2314,179002.06
2315,183550.22
2316,191000.48
2317,202194.55
2318,203394.03
2319,186560.67
2320,164046.55
2321,173334.84
2322,181754.92
2323,170199.48
2324,168885.28
2325,212950.53
2326,173334.84
2327,191885.95
2328,173334.84
2329,192057.64
2330,176190.69
2331,367018.4
2332,339124.22
2333,302379.25
2334,216673.08
2335,243647.86
2336,311921.97
2337,183871.1
2338,274106.4
2339,200250.48
2340,474588.1
2341,173334.84
2342,230794.27
2343,220877.25
2344,196656.97
2345,209326.2
2346,189139.08
2347,185163.48
2348,244347.44
2349,182589.36
2350,173334.84
2351,263736.6
2352,239476.67
2353,235005.8
2354,173334.84
2355,173334.84
2356,162688.2
2357,189029.31
2358,173334.84
2359,128109.5
2360,85497.05
2361,127757.836
2362,173334.84
2363,152029.33
2364,155475.47
2365,225392.55
2366,181952.98
2367,232176.83
2368,231689.84
2369,173334.84
2370,147473.23
2371,154789.88
2372,176376.52
2373,173334.84
2374,326354.16
2375,225493.52
2376,378175.9
2377,311229.97
2378,143255.58
2379,211555.77
2380,173334.84
2381,191310.2
2382,185163.39
2383,188945.17
2384,220988.2
2385,143472.86
2386,130921.49
2387,118074.11
2388,173334.84
2389,115849.98
2390,173334.84
2391,129214.555
2392,79728.15
2393,159676.55
2394,120035.72
2395,176690.2
2396,173334.84
2397,173334.84
2398,115250.305
2399,173334.84
2400,173334.84
2401,83382.4
2402,140349.4
2403,135921.88
2404,173334.84
2405,161594.23
2406,150443.7
2407,136332.34
2408,128973.8
2409,100462.27
2410,179736.81
2411,103257.41
2412,165576.02
2413,120165.1
2414,143095.78
2415,140182.73
2416,114534.98
2417,106019.055
2418,99462.68
2419,134334.52
2420,112132.97
2421,166389.05
2422,173334.84
2423,173334.84
2424,173334.84
2425,270915.22
2426,154073.02
2427,173334.84
2428,162642.78
2429,81483.89
2430,131170.28
2431,116541.21
2432,173334.84
2433,132054.89
2434,131734.92
2435,156417.86
2436,82966.23
2437,80271.57
2438,121907.086
2439,91392.336
2440,103662.086
2441,116977.59
2442,90611.97
2443,113525.99
2444,122175.32
2445,74148.414
2446,139594.42
2447,173334.84
2448,122453.78
2449,88748.07
2450,142981.53
2451,114191.21
2452,149344.05
2453,68837.89
2454,124533.98
2455,91577.08
2456,152396.3
2457,113721.63
2458,129422.99
2459,75878.63
2460,173334.84
2461,100872.12
2462,105847.125
2463,110780.54
2464,162569.27
2465,140173.2
2466,113760.38
2467,173334.84
2468,50608.992
2469,65002.1
2470,154501.84
2471,206864.98
2472,132830.55
2473,98278.06
2474,88591.57
2475,184337.92
2476,91076.83
2477,125806.61
2478,178444.64
2479,106878.47
2480,142361.36
2481,173334.84
2482,113500.04
2483,86947.8
2484,173334.84
2485,173334.84
2486,155820.25
2487,166140.58
2488,152864.23
2489,158762.27
2490,149686.97
2491,173334.84
2492,173334.84
2493,173334.84
2494,173334.84
2495,76717.77
2496,237204.02
2497,162153.02
2498,89635.71
2499,173334.84
2500,102178.39
2501,150484.39
2502,161351.47
2503,94288.96
2504,258965.98
2505,220941.2
2506,238470.05
2507,310136.22
2508,234444.78
2509,201765.89
2510,183825.8
2511,169939.83
2512,198690.27
2513,173334.84
2514,217461.94
2515,173334.84
2516,178405.36
2517,123773.11
2518,142301.3
2519,209445.2
2520,183745.86
2521,190581.83
2522,173334.84
2523,123901.53
2524,123883.93
2525,129810.77
2526,137322.3
2527,121007.945
2528,101750.31
2529,123522.555
2530,102092.164
2531,173334.84
2532,227256.11
2533,192085.08
2534,224997.8
2535,173334.84
2536,173334.84
2537,195429.3
2538,184189.3
2539,196124.42
2540,176822.42
2541,174692.92
2542,192703.17
2543,110863.26
2544,107240.11
2545,113466.98
2546,125239.414
2547,112396.336
2548,173334.84
2549,161133.6
2550,329934.7
2551,151997.42
2552,129240.664
2553,173334.84
2554,173334.84
2555,88914.836
2556,85222.15
2557,93715.69
2558,173334.84
2559,131194.05
2560,104036.11
2561,96613.63
2562,95993.914
2563,110587.6
2564,158446.83
2565,101023.32
2566,143294.36
2567,112882.76
2568,173334.84
2569,173334.84
2570,92508.29
2571,173334.84
2572,136866.33
2573,173334.84
2574,219054.23
2575,123543.11
2576,173334.84
2577,173334.84
2578,64360.67
2579,73473.336
2580,173334.84
2581,128368.68
2582,135762.83
2583,315654.56
2584,173334.84
2585,196349.83
2586,259327.22
2587,173334.84
2588,173334.84
2589,149427.17
2590,231135.39
2591,171134.02
2592,218031.45
2593,173334.84
2594,162800.8
2595,173334.84
2596,381102.7
2597,173334.84
2598,173334.84
2599,328777.9
2600,149563.34
2601,149643.73
2602,66518.24
2603,173334.84
2604,173334.84
2605,77159.13
2606,165190.89
2607,173334.84
2608,196038.84
2609,187558.34
2610,173334.84
2611,148322.16
2612,173334.84
2613,116354.79
2614,102102.19
2615,173334.84
2616,157253.34
2617,173334.84
2618,173334.84
2619,201295.92
2620,181230.94
2621,173334.84
2622,171451.7
2623,212031.48
2624,284956.03
2625,256404.77
2626,173334.84
2627,143103.02
2628,395040.34
2629,456847.1
2630,290856.9
2631,409876.47
2632,366253.1
2633,311027.34
2634,375460.66
2635,173334.84
2636,154587.8
2637,173334.84
2638,282893.16
2639,184897.64
2640,130685.45
2641,72189.2
2642,205243.67
2643,81021.02
2644,110496.46
2645,87243.79
2646,74127.38
2647,88320.27
2648,142933.27
2649,147745.92
2650,108286.29
2651,128909.75
2652,366915.97
2653,216493.89
2654,230513.08
2655,425451.53
2656,274630.2
2657,389883.47
2658,173334.84
2659,257554.33
2660,349121.16
2661,360961.34
2662,373937.78
2663,173334.84
2664,243129.5
2665,343170.22
2666,251264.89
2667,191048.03
2668,194857.77
2669,197287.23
